,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode88,barcode89,barcode90,barcode91,barcode93,barcode95,barcode96
302,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia psychrophila,728005,0.0013668804538194,0.0003004893283476,,0.0007160284943954,,0.000489110467313,0.0002994400751608,0.0001687053660153,0.0001972400649715,0.0003781718774573,,0.0003078295464527,0.0002467767965672,0.0003829081024003,0.0009368423100993,,0.0002918177122889,,,0.0008349985461991,0.0005786359472611,0.0002261614490332,0.0001409341797819,0.0005308310788321,0.0004203732846484,0.0010487946358841,0.0008421377406133,0.000276253884101,0.0007373419861557,0.0006765336599975,0.0001981199563328,,0.0002146502058137,,0.0005016047230227,,0.0003071507706741,0.0005481534486374,,0.0005092024842746,0.0004613234047385,0.0004845054503102,0.000404558018579,0.0003513478143479,,0.0004028444140309,0.0012376196178176,0.0002147429986361,,,0.0009365120932756,,0.0003840585955055,0.0004863740949691,0.0005425642351709,0.0004986164976503,0.0004555497845858,0.0010214955063597,0.0007509947797806,0.0016563781784893,0.0005174069191045,0.0004816822149129,0.0002081217515291,0.0003976023387794,0.0003487518304613,,0.0004043339106239,0.0009745521736267,0.0005205727803994,0.000487666530714,,0.0013893302153524,0.0004929958496538,0.0003175829855034,,0.000609095860358,0.0004345343287494,0.0004932385307139,0.0002702268530041,0.0002692769207194,,,0.0003812385029225,0.0003421339231811,,0.000585212615228,0.0001197399623107,,0.0002720679851395,,,0.0003003022194414,
303,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium cellulosilyticum,393664,0.0013584798957638,,,,,,0.0005126422794824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002611988879099,,,,0.0123421574158724,,,,0.0003636350910043,,,,,,,,,,,,0.0002574374519854,,,,,0.0003664310961073,,,,0.0003114464262849,,,,,,,,,,,,,,,,,
304,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium zeae,1905846,0.001108766754938,,,,,,0.0006415466156315,,,,,,,,,,0.0002375175857772,,,,,,,,,0.0012480422703798,,,,,0.0002818508099497,,,,,,,,,,,,,,,,0.0089407654006876,,,,0.003117742159157,,0.0008176265477084,,0.0091826757016239,,0.0007650882342378,,,,0.001033025988381,,,,,,0.0002255539161787,0.0014517426603673,,,,0.0008285698613884,,0.0003778600648082,,0.0008689475103031,,,,,,,,,,,,,,,,,
305,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas suffusca,1783357,0.0003987578135165,,,,,,,,,,,,,,,0.0006899290867399,,0.0002625767459097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000199838942358,,,,0.000260173292644,,,,,,,,,,,,,,,,,,,,,,,,,0.0002311603578821,,,,,,,0.0003687817280429,,,,0.0004206148452791,,,,,,
306,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus larvae,1464,0.0003466854568536,0.0004354223611348,,0.0002775906052582,,0.0001732606209098,,0.000182694579629,,0.0005731080404024,0.000213536869489,0.0005479484895531,0.0005195057222648,,0.0003325069206295,0.0002376889280141,0.0006257627671808,0.0002330819091118,,0.0006192894758916,,0.0002774917862567,,,0.0004051212412626,0.0002666400362231,0.000447821966467,0.0003954674721212,0.0005182747675372,0.0002699945184674,0.0005845225452244,0.0004587254372406,0.0005627811302375,0.000348362111523,0.0004751471239223,,0.0002880023850804,,,,,0.0001831503732935,0.0003243784984529,0.0003616915216062,0.0003843087362504,,0.0004113052459053,0.0004310095844999,,0.000458277519971,0.0008940021221155,0.0003661322664002,0.0004685178397746,,0.0003823335962842,0.000435906524783,0.0004768765868678,,0.0002674058708281,,0.0006464781958813,,0.000689705480814,0.0003448439209803,0.0003137406231021,0.0004811271849762,0.0001502779742459,,0.0002023165942905,0.0002586559827626,0.0001798391774999,0.0003206582818537,,0.0002743295187104,0.0009486106116814,,0.0003158231460374,0.0003367160407552,0.0001982947074374,0.0008061015750742,0.0007085152680643,0.0004316323442521,0.0005639339581559,0.0003070916772728,0.0003552006360813,,0.0004385658269839,0.0008648017227651,0.0002358230989599,0.0003472671852166,,,
307,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus plakortidis,1038856,0.0005501285203274,,0.0006061979607461,,0.0002665033635442,,0.0008034097508944,0.0022275846319347,0.0002116397852713,,0.0025572446078303,0.0010669834918984,0.0019692997006102,0.0021150718297602,0.0005788862053672,0.0033917506338314,0.000487743448442,0.0099534287016541,0.0004619884113853,0.000599193297656,0.0014681260399708,0.0006934302289506,0.0005053475549475,,,0.0015501384316487,,0.0002932342483076,0.0005282831151473,0.00114375841169,0.0028335788209663,0.0019112471331891,,0.0005668950999423,0.0003658855870652,0.0063544478316351,,0.0003140819449853,0.0075549608770746,0.0018438351155398,0.0013276153473201,0.0012756145022847,0.0004222669065699,0.0003596575667951,0.0031625595282849,0.0006167664359542,,,0.0010951608598684,,0.0005187239129633,,,0.0013370734569895,,0.0005127303663689,0.0170176545084497,,0.0001479532776074,,,,0.0004107208709795,,0.0002534297915885,0.0007065517058135,0.0008240265699941,,,0.0054229670048455,0.0012444617055884,,,0.0010318356723408,,,0.0003689109021889,,0.0003280556113655,,0.0019079671546104,0.0008730723658703,,,0.0147739260019898,0.0004538920321773,0.0026188116229228,,0.0018002265259452,,,,
308,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium soli,574956,0.0006485731352728,,,,,0.0002226980609906,,,,,,,,,0.000766823610674,,,,,,,0.0004171213575414,,,0.0006324878822275,0.0003809473786919,,,0.0002836215751144,,,,,,,,,0.0009914859450605,,,0.0011759905276848,,,0.0008751231699907,,,,0.0003673038523168,,,,,,,0.0005033258228698,,,,,,,,,,,,,,,,,0.0005714505051431,0.0007828480115802,,,0.0004906505784521,,0.0006789783229675,0.0004077993110072,,,,,0.0004819758418729,,,,,,,,,
309,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter fermentans,94254,0.0008238492886928,0.0001793635746513,,,,0.0010534412313437,,0.0001649576066462,0.0012895962584369,0.0002966877741692,0.0001872882234238,,,0.0017467356475191,,,0.000755484021025,0.0003688253604358,,,,,,0.0003889205913002,,,0.0006930966019411,,,,0.0006436646531054,,0.0026834673647393,0.002731028974284,0.0029336480104754,,,,,0.0012935526541445,0.0003688280184445,0.000401509699687,,0.0003692570592508,,0.0007419898107443,0.0004740239940888,0.0017032686198646,,0.0002649750293439,,0.0020736336509769,0.0025931314780746,0.0007761852552506,0.0011761852941902,0.0005402944095401,0.0005665840923235,0.0025970336612217,0.0020365984661584,0.0030453949827322,0.0167626914611943,,0.0002159346988743,,0.0002743626216993,0.0003274400754843,0.0003962029714806,0.0007918040543324,0.002889692835431,0.0003020458075768,0.0006267960035837,0.0049438159832766,0.0014910232792069,,,0.0033647977094536,,,0.0002543729755923,0.0001856845336439,0.0020364945286386,0.0015104540712596,0.0005781782122496,0.0003098146157224,,0.0052473043204899,0.0002502491575454,,,,,,
310,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Pseudorhodoferax,Pseudorhodoferax soli,545864,0.001517109685676,0.0003530501898486,0.0003387885477188,,,0.0004605195280739,0.0004156320994752,0.0007118712481623,,,0.0004105196549035,0.0005910746193826,0.0003100331217126,0.0004886996564078,0.0008260436174369,0.0009920798612623,,0.0002687576463192,0.0002333685820888,,0.0014302602690666,0.0004387437265464,0.0017934849883944,0.000459393448687,0.0022908965599133,0.0010737554338807,,0.0004519506203865,0.0007140466518515,,0.0013784462479439,0.0010363240249484,0.000496017168153,0.0007867117134771,0.0006245719422961,0.0020985600008739,0.0008066198503112,0.0015511459363297,0.00295425355546,0.003927573245711,0.0010136674671843,0.0007640688378079,0.0004246479357287,0.000863687632091,0.0014506485113675,,,0.0013535411401496,0.000888116252029,0.0002859701507449,0.0007157687717815,,,0.0008296465765096,0.0002603833520479,0.0006485115667465,0.0010397948943103,0.0005330964831946,9.665656355434714e-05,0.0002237057475894,,0.0056123525506354,0.0015686486551407,,0.0010908080482977,,0.0003993931322485,0.0003122590082396,,0.0007748574200068,0.0009219308515493,0.0001626504924257,0.0005712969231873,0.0004763094450232,0.0014730459188804,0.0009030603754013,,0.0005031695485812,0.004402366935417,0.0005948601676309,0.0045740759090238,0.0009725113660939,0.0020879297124343,0.0008925151293317,0.0042136424939625,0.0035936400363284,0.0011974775025207,0.0005628106690433,0.0004292394033668,,,,
311,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Chiayiivirga,Chiayiivirga flava,659595,0.0002861483854266,,,,,,,,,,,,,,,,,0.0003827083671641,,,,,,,,,,,,,,,,,,,,,,0.0002281994704133,,,,,,,,,,,,,,0.0001913188242858,0.0001811567049581,,,0.0007689281231408,0.0001175013199888,,,,,,,,,0.0003482607449976,,,,,,0.0001488555299829,,,,,,,,,,,0.0007555100235982,,,,,,,,
312,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Oxalophagus,Oxalophagus oxalicus,36848,0.0010866251518373,0.0007047149406113,0.0042925386468637,0.0008273882048773,0.001694633803981,0.0019792815994486,0.0012392568274362,0.0006904736784267,0.0015482436889296,0.0019117220413726,0.0057916388736104,0.0031191477912727,0.0122186685771168,0.0014279909214111,0.0002640721658252,0.0019385325301965,0.0033253008334936,0.0027158270225052,0.0034028559803312,0.0022005735213205,0.002911076047282,0.0031717560423168,0.0024193461401078,0.0055610408797633,0.003188410355888,0.0041409539345377,0.0031513964872377,0.0010854866310276,0.0011675097711596,0.0024483147862977,0.0026109982586323,0.0017156802638206,0.0017020183315067,0.0017727108436245,0.0020592785128741,0.0010916730636059,0.0011107790893608,0.0062812186150026,0.0014053600140484,0.0002754277505848,0.0036616730407793,0.0014707431720331,0.0021109088579841,0.0027686847052827,0.0021101261737742,0.003367663173085,0.0046686508994995,0.0038339330123183,0.0012422412501401,0.004579442716793,0.005908237235406,0.0034778473191928,0.0006268332020201,0.0036627379262976,0.0025610683934738,0.0046305872008638,0.0042466718335103,0.0014238292639217,0.0014794290336227,0.0012145317528481,0.0078305564681925,0.0014556869373426,0.0082600161965564,0.0029294538704519,0.0027172680830799,0.0062556185704806,0.0018391799531849,0.0038120078159733,0.0053059373457665,0.0023895758247839,0.000971793508142,0.0078870907810991,0.0025803330989839,0.0016780605389904,0.0095730084978066,0.0045361583552763,0.0028269155516638,0.004121438468498,0.0014096588595489,0.0018760581945821,0.0036238482548436,0.0044689861147022,0.0052626831019977,0.0019692393920295,0.0011571282670434,0.0012137911492746,0.0060585475967304,0.0017912145369996,0.0043864383598843,0.0017652876074339,,,
313,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,Methylobacillus flagellatus,405,0.000818798597651,0.0003748780311631,,,,,,,,,0.0003268428941278,,0.0002220138585897,0.0006803796674618,,0.0003067494373672,,,,,,,,0.0009563661837297,,,,,,,0.0015652622761899,,,,,,0.0003537884573797,,,0.0006133860734096,,,,0.0023043476067787,,,,,,,,0.0003329422757235,0.0003957080274046,,,,,,,,,0.0010142730587833,,,,,,,,,,,0.0002156805404286,,,,,,0.0002900780859682,,0.0003050657871526,,,,,,,,0.0005298714600685,,,,
314,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Kaistia,Kaistia defluvii,410841,0.0013695810042254,,,,,0.0016744022669452,,,0.0001920406535291,,,,,,0.0008509296323741,,,0.003617863703047,0.000172110691762,,,,,,0.0053171474440962,0.0034246918162757,,,,,,,,,0.0010981022786413,,,0.0006159057119373,,,,0.0016698607201223,0.0011157249486732,,,,,,,0.000932242433782,,0.0004833170753112,,,,0.0003770391487714,0.0029005955031042,0.000636768687451,,0.0001932638313103,,0.0003240859044374,,,0.0016361150224853,,,,,0.0004026142919501,,0.000157998305109,,,,,,0.0005162380322257,,,,,0.0027287883235509,,,,,0.0015249258891745,,,,,
315,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga brassicacearum,2580413,0.0003051128699774,0.0004585346897795,0.0002911545803818,,,0.0003307205958114,0.0004767769268599,,,0.0004472382090977,,,,0.0005367907372912,0.0007360299935973,0.0003176317308319,,0.0006314179134627,0.0001938799489516,,,0.0007983074389017,0.0001274243712515,0.0003840890531194,0.000238525552527,0.0003652857102008,0.000611422239666,0.0001757149845705,,0.0016797180492761,0.0009420206892854,,0.000430229282194,,0.0004351390939525,0.0001554681601277,0.000238337053365,0.0005406604454021,0.0004433493769217,0.0005930372964048,0.000345407624237,0.0005446747773686,0.0003035287984012,0.000542646940111,,0.0003589722004776,0.0004204390489383,0.0004656666919046,,0.0001955662288262,0.0005227890324851,0.0004171512053814,0.0002853957583179,0.0006732930784831,0.0003242326702343,0.0008414080621987,0.0003954540616938,0.0003311526749544,0.000685724300113,0.0004401356407972,0.0005840036005054,0.0007756657235895,0.0005482317105167,0.0002885477213936,0.000323130254345,,,0.0002841605648161,,,,0.0003131675565467,0.0002798244459868,,0.000430854648804,0.0002284722348364,0.0002178960240823,0.000914190929681,0.000690447308623,0.0002350811365592,0.0003154650419186,,0.0003989962809945,,0.0004221103287891,0.0003218201145232,0.0003079763257669,0.0002525953252877,0.000461388813055,,,0.0007131158112419,
316,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus turicensis,160487,0.0003363512687678,,,0.0001335590386194,,,,,,,0.0003177437003277,,0.0002603484127467,,,,,,,0.0002358923893138,,,,0.0003097344123683,,,,0.0002111940768384,0.0002267632198788,,0.000244228683532,,0.0003488164389821,0.0002649554088508,,,,,,,,,0.0001911373495407,,,,,,,0.0002987472025923,0.0003071160952857,,,,,0.0003292785296351,,,,,,,0.0001738754051362,,0.0001478949782874,,,,0.0001534591172162,0.0001890094105243,,0.0004524179554817,,0.0003053443377436,0.0003952018199854,0.0002268962540346,0.0002307105052613,,,,,,0.0002640667526411,,,,0.0002562514704607,,,,,,
317,Bacteria,Cyanobacteria,,Oscillatoriales,Gomontiellaceae,Crinalium,Crinalium epipsammum,241425,0.0006275253313371,,,,,0.0004846980944317,0.0004092364598465,,0.0004443431544478,,,,0.0004714174724635,0.0018848955317201,,,,,0.000447541742796,,,0.0003349921300474,,,0.0009448660192893,,,,,0.0018249847880228,0.0004479190528438,,,,,,0.000629759260071,0.0003235228298139,,,,0.0005733290039639,,0.0030316876560318,0.0004092484483492,0.0004229433677437,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003503249481622,0.0015592509181339,,,,,,0.000226759247452,,,,,,,,,,,,,
318,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavihumibacter,Flavihumibacter cheonanensis,1442385,0.0004959938976782,0.0002844021399323,,,,,,0.0003871630442795,,,,,,,,,,0.006295640546761,,,,0.0008144497353638,,,,,0.0006687603299357,,,,,0.0006395877196201,,0.0011061471610264,,,,0.0008918735757585,,,0.0005872829786313,,,,,,,,0.0006674143056428,,,,,,,,,,,,,,,,,,0.0003794345694754,,,,,,,,,,,,,,,,0.000635329479281,,0.0003842174962483,,0.0003588701063875,,,,,,
319,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia sp. 1566,2499144,0.0012410889592438,0.0029912545148046,0.0005847437320104,0.000559508714399,0.0003464563657348,0.00281296895927,0.0004359241702506,0.0001963800813769,0.0005566446933578,0.0005138396154046,0.0024658185378233,0.0005194206941369,0.0014070658361171,0.002345148629416,0.0008991608532959,0.0007317910717486,0.0010120538780301,0.0020004781486061,0.000357030836571,0.00032653790325,0.001885302582513,0.0030613177120502,0.0006158620875075,0.0006517746029011,0.0020777093398035,0.0041794967007236,0.0012917872716394,0.0009829224207409,0.0003870901975948,0.0019174650899272,0.000609452037239,0.0007623232670599,0.0012553499769608,0.001036153149606,0.0008124202837366,0.000670609317578,0.0013914160875503,0.0010938177208489,0.0007552694136896,0.0019951242850429,0.0057108620419749,0.0005942648895787,0.0005890981257712,0.0003482791615075,0.0023503451089406,0.0017801034880738,0.001131433038209,0.0018609452627807,0.0013454981256699,0.0007892504901219,0.0018188515270847,0.0004713887217114,0.0023294122589842,0.0005657813416227,0.0010636996003702,0.000847164649057,0.000883289320243,0.0006990450128376,0.0005232459951076,0.0012200991216657,0.0022422736760331,0.0010914327475708,0.0003995899216913,0.0003881695384188,0.0005644087076935,0.0017717406693293,0.0004738532359741,0.0012437058153448,0.00159037956283,0.0022608860654141,0.0003462677316923,0.0006626276183277,0.0025678114614273,0.0030958860467313,0.000502600837631,0.0007362293268175,0.0002469348500506,0.0007723024364704,0.001284323996215,0.0005915079350697,0.0013747722169254,0.0010359795800492,0.0011292004872199,0.0007494989842107,0.0022331938794066,0.003478203421925,0.0012245184633802,0.0007897947004536,0.0028016537085539,0.0004554156315943,,0.0003382897111766,
320,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,Sphingoaurantiacus capsulatus,1771310,0.0015674602079172,0.0013661510798919,0.0004182659187087,0.0007581894875492,,0.0003885008192454,0.0004622933721973,,,0.0003362851774008,0.0026552409236335,0.000739114354681,,0.000223707276013,,0.000716566021125,,0.0003685519808175,0.0002239329555817,0.0001286566862429,,,0.0002063548724788,0.0003700076241777,0.000671769960171,0.0054163487311493,0.0003635611515651,0.000363608882713,0.0002315844681583,0.0003105548129244,0.0025581655123205,,0.0011200010134305,,0.0002918786473468,,0.0006093032997581,0.0008393489350505,0.0005762366980172,0.0002169990182407,,0.0003065657271844,,,0.0004145510662344,,0.0015299765535369,0.000324599269816,,0.0025760695191755,0.0025607129948165,0.0001815653657573,0.0007002133050436,,0.0012059881747315,0.0021413323363366,0.0004742106241692,0.0007641313448435,0.0005499028592817,0.0005031285412776,0.00203588678678,,,,,,,0.0009251481201154,0.0004253484079091,,,0.0002732940174815,,0.0003277025347405,,0.0003296094964468,,0.0018940708207333,,,0.0002986197558342,,0.0006124245516655,0.0004874340251772,,,0.0002147513330361,0.0004252809686194,0.0004923090448569,0.0003197953309908,,,
321,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,Sphingoaurantiacus polygranulatus,1597969,0.000912358850575,0.0009530656057297,,0.0006369152367819,,,,,,0.0002982945239196,0.0018607205084138,0.0005838462391671,,0.0003413670918099,,0.0006352019443227,,0.0004129852272214,0.000314508882144,0.0001600146614277,,,0.0002503168553512,,0.0005025117318388,0.0035845131795158,0.0005473751992243,0.0004580717003659,0.0001783036070161,,0.0018120070682902,,0.000824154765055,,0.0001980521874234,,,0.000777076547102,0.0003294624217681,0.0001857255542577,,0.0001994334998723,,,0.0005753661319566,,0.0007493232348234,0.0003497985350844,,0.0020158119625111,0.0013792940566886,0.0001873996660674,0.0004686737306066,,0.0007933527561885,0.0014845690253196,0.0003610016445022,0.0008094241564879,0.0005591832925986,0.0003129129094763,0.0016035918973011,,,,,,,0.0008343935707068,0.0004568152802,,,,,0.0002561002737373,,0.0003319667121928,,0.0013853174721947,,0.0002741289789432,0.0002861454102376,,0.000633392768667,,,,0.0003431252565976,0.0003671868137915,,,,,
322,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Azospirillum brasilense,192,0.0003815337780978,0.0011678967529304,0.0008618155788873,,0.0001583693842416,0.0002047722893573,,,0.0015264558557133,,0.0014494940558841,0.0010255577281869,0.000242470221437,,,,,0.001308405420616,0.0004342855232891,,0.0009627730189118,,,,0.0005046272401748,,,0.0005145667329357,,,0.0064920376273607,,,,0.0034170216816487,,0.0019590720709071,0.0022071756147242,,0.000236570375314,,0.000677664615141,0.000225776551564,0.001317692715308,,,,0.0002816679746955,,0.0002070082981444,0.0011866759146973,0.0017946685733621,0.0002680395545608,0.00038355071206,,0.0003489424504539,,,,,0.0019198461811941,0.0012192950064179,,,,0.0001961278444144,,,0.0001892904235763,,0.0002770587384043,0.0146709751031569,,0.0002290185267449,,0.0056983238109998,,0.0006092640103862,0.0013019965533469,0.0010782386425588,0.0050954000738846,0.0032977713838178,,0.0003562054743157,0.0003098204430242,0.002838453031133,0.0044787292114979,0.0011224560569537,,,,0.0004797930292347,
323,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Rufibacter,Rufibacter tibetensis,512763,0.0006087032997566,0.0003847627672418,0.000449242551953,,0.0005860538924118,0.0009338921121414,0.0019240258771121,0.0011042567753291,0.0001526935014418,,0.0004972549434196,,0.0003247719104685,0.0004862372649983,,0.0005013017462987,,0.0005374990962412,0.0007843590580905,0.0002253855052837,0.001154203145455,0.0004732798471827,0.0004802330456256,,,0.0007113138392209,0.0004347077742432,0.0005637352971916,0.0002063097091949,0.0002174421662491,0.0001564989561651,0.0005629017531106,,0.0006977203318603,0.0024894765069949,0.0022391490053399,,0.0005337746323008,0.0013096303780207,0.0006805301814278,0.0004832746696082,0.0005883058031469,0.0003932028380785,,0.0008752939814748,0.0007711274183782,0.0010457661246011,0.0002720779886115,0.0005600439574211,0.0002073955912291,0.0002868299449646,,0.0009743652202187,0.000279623062813,0.0005024724639607,0.0003167507524591,,,0.0005215491225616,,,0.0009723227639158,0.000145320151767,0.0003315534446677,0.0002986646637851,,0.0004172333098928,0.0016523301551922,0.0001313493809655,0.0003242183075399,0.0005802369273006,0.0006048858224742,0.0004218789462871,0.0005354486550228,,0.0002428756967217,0.000204731645238,,0.0003626628196127,0.0005725795753204,0.0004236711400931,0.0003612734732313,0.0001491450124455,0.0008101935288002,0.0010457224961905,0.0006771464312017,,,,,,,
324,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Fulvivirgaceae,Ohtaekwangia,Ohtaekwangia koreensis,688867,0.0003054338683148,,,,,,,0.0001847685940817,,,,,,,0.000392544585079,,0.0001910949092196,0.0004963795831609,,,,0.0009685294648216,,,,0.0003695822400717,,,,,0.0003426094753174,,,,,,,0.0003319270265392,,0.0001349494331891,0.0013852414946732,0.0001831851642776,0.0002970830743872,,,,,,,0.0003290889952,,,,0.0001962617487693,,,,,,,,,,,,,0.000394410747766,,,,,,,,,,,,,,,,0.0002030579978358,,,,,,,0.0006274759972421,,0.0002871301186198,
325,Bacteria,Proteobacteria,Gammaproteobacteria,,,Pseudohongiella,Pseudohongiella spirulinae,1249552,0.0004769959181455,0.00040821381007,,,,,0.0003889433608365,,,0.0003580390221806,,,,,0.0006669277664367,0.0003316558670405,,0.0005201571899183,0.0002497451074772,,0.0004311984781058,,,,,0.0004317179680233,0.0006135257524805,0.0002308935627512,,,0.0005681782578921,0.0006120026904857,0.0003023407528453,0.0006509004115755,,,0.0008377920376045,0.0005314510208423,0.0006175253789973,,,0.0003877787564129,,,0.0004183669308387,0.0007958249777255,,0.0005011346252878,,,,0.0004975722025229,,0.0005115101484404,,0.0005128535539859,,,0.0002770899411287,0.0004145726710727,,,0.0002948384260348,,,,0.0004127142753374,,,,0.0003337036775216,,0.0003636050178847,0.0004455338291806,,,,0.0005475206698948,,,,,0.0002762139590279,,,,0.0003477458311559,0.0005471843323806,0.0004350917820954,0.0003908609600966,,,
326,Bacteria,Proteobacteria,Oligoflexia,Silvanigrellales,,,Silvanigrellales bacterium RF1110005,2493639,0.0003052270125906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Bacteria,Cyanobacteria,,Chroococcales,Chroococcaceae,Gloeocapsa,Gloeocapsa sp. PCC 7428,1173026,0.0004935134636277,,,,,,,,,,,,,0.0011081554484076,,,,,,,,,,,0.000708664288289,,,,0.0003789744423333,0.0007177105697473,0.0003896412199215,,,0.0006336978739222,,,0.000257454357764,0.0003071638293788,,,,,,,0.0002926646871887,0.0003769317219217,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006750256752439,,,,,,,,,0.0002980122473791,,,,,,,,,,
328,Bacteria,Cyanobacteria,,Nostocales,,,Nostocales cyanobacterium HT-58-2,1940762,0.0003675270382939,,,,,,,,,,,,,0.0003188337781708,,,,,,,,,,,,,,,,0.0004898515328584,,,,,,,,,,,,,,,0.0002601726247097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005103316322503,,,,,,,,,,,,,,,,,,,
329,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia soli,361041,0.0004048978867482,0.0004310071045067,0.0006619854429417,0.0001307481181089,,0.0011055987350294,0.0002109905835152,,,0.0007624019616462,0.0005070038671472,,,0.0019634852778116,0.0014474872229505,0.0003559307272111,0.0002605666126908,0.0002172554690704,0.0002068753022499,,0.0006661073832765,0.000879216319385,0.0008044319106245,,0.0004036961226676,0.0013209845624432,0.0011011337477774,0.0001847384135301,0.000222328934732,0.0013947995357288,0.0003805162438024,0.0007810770538398,0.0004005193473112,,0.0005006373410539,0.0003559984537183,0.0004597382991118,,,0.0021663217478767,0.0017612019204002,0.0007437932208336,,0.0005455654110352,0.0002151110631537,0.0007360870112243,0.0006618292684448,0.0003134650443653,,0.0002583857339303,0.000337833707596,,,0.0004790103213972,0.0008997245582393,0.0004575228287838,0.0010474086985531,0.0005347379259509,0.0003251641406772,0.0005855497379632,0.0022035740240187,0.0007360622685713,0.0032229004905805,0.0003827256971886,0.0001738308918965,0.0002812834766147,0.0005171940535431,0.0010085460464655,0.0003755265755206,,0.0005967577431034,0.0017219011074926,0.0018010165042671,0.0002248256597943,0.0015083240051336,0.0009553940714866,0.0005300793577726,0.0006678495964559,0.0004144157556533,0.0011651819925278,,,0.0038273935671408,0.0015353013940155,0.0016975409214132,0.000512016032524,,0.0006025608751962,0.0002417088371714,0.000313966330567,,,
330,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium amorphae,71433,0.0005760136688451,,,,,,0.0004154211204984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004749265603219,,,,,,,0.0003162216590159,,,,0.0003897479989792,,,,,,,,,,,,,,,,,,0.0003956921326234,,,,0.0006353917033796,,0.0003347156045834,,,,,0.0004170936966854,,,,,,,,,0.0004825893555905,
